date,hour_et,calls_sold_d-7,puts_sold_d-7,calls_premium_d-7,puts_premium_d-7,calls_sold_d-6,puts_sold_d-6,calls_premium_d-6,puts_premium_d-6,calls_sold_d-5,puts_sold_d-5,calls_premium_d-5,puts_premium_d-5,calls_sold_d-4,puts_sold_d-4,calls_premium_d-4,puts_premium_d-4,calls_sold_d-3,puts_sold_d-3,calls_premium_d-3,puts_premium_d-3,calls_sold_d-2,puts_sold_d-2,calls_premium_d-2,puts_premium_d-2,calls_sold_d-1,puts_sold_d-1,calls_premium_d-1,puts_premium_d-1,calls_sold_d0,puts_sold_d0,calls_premium_d0,puts_premium_d0,calls_sold_d1,puts_sold_d1,calls_premium_d1,puts_premium_d1,calls_sold_d2,puts_sold_d2,calls_premium_d2,puts_premium_d2,calls_sold_d3,puts_sold_d3,calls_premium_d3,puts_premium_d3,calls_sold_d4,puts_sold_d4,calls_premium_d4,puts_premium_d4,calls_sold_d5,puts_sold_d5,calls_premium_d5,puts_premium_d5,calls_sold_d6,puts_sold_d6,calls_premium_d6,puts_premium_d6,calls_sold_d7,puts_sold_d7,calls_premium_d7,puts_premium_d7,spy_prev_close,close,day_of_week,calls_sold_total,puts_sold_total,pc_ratio,imbalance,calls_premium_total,puts_premium_total,dealer_sold_premium_imbalance,ret_next_hour,y_syn,y
2024-06-03,9,742.0,4780.0,655824.71,11886.029999999999,964.0,10634.0,745053.44,42518.44,1628.0,20449.0,1103126.22,97111.29,2466.0,21242.0,1417544.68,155219.48,3464.0,16363.0,1599238.78,180047.81,4749.0,22315.0,1818677.25,426628.52,3988.0,29865.0,1101288.82,957930.04,9511.0,52603.0,1883778.03,2900256.64,29225.0,84036.0,3664077.05,7164235.54,59685.0,35212.0,4548862.78,4370992.1899999995,48992.0,9867.0,1931547.58,1745891.06,27004.0,1659.0,447926.93,424236.23,18598.0,198.0,138035.0,71060.98,7020.0,24.0,23316.9,11107.99,2617.0,3.0,5018.099999999999,1592.0,527.37,527.92,0,220653.0,309250.0,1.4015218465173755,-88597.0,21083316.270000003,18560714.24,-0.06363132097185799,-0.0035990301560842055,DOWN,DOWN
2024-06-03,10,185.0,35885.0,145828.83,162560.83,176.0,25651.0,109582.09,147849.87,598.0,62714.0,312416.97,438119.35,1547.0,52007.0,676655.33,596292.21,1674.0,29929.0,630846.26,805372.43,4820.0,56814.0,1103764.58,2469479.2600000002,14389.0,90531.0,1922342.14,5611542.67,31156.0,116272.0,3378264.94,9439480.32,70205.0,79879.0,5484959.16,9030331.46,85610.0,19232.0,3834156.65,3261266.87,79483.0,1393.0,1496701.19,334951.14,24970.0,667.0,214862.1,232676.34,37496.0,98.0,158732.93,44959.05,5202.0,64.0,10443.34,36022.04,1622.0,2.0,2165.36,1369.0,527.37,526.02,0,359133.0,571138.0,1.5903244758889037,-212005.0,19481721.87,32612272.840000004,0.25205498336412274,0.0001330747880309682,FLAT,FLAT
2024-06-03,11,145.0,32689.0,90478.16,190486.22999999998,565.0,36666.0,303112.76,255335.53,1537.0,13986.0,677934.43,184982.58,1596.0,22615.0,531738.92,561087.29,1714.0,39488.0,403710.27999999997,1475894.35,12883.0,55400.0,2223436.42,3607125.62,40804.0,48867.0,4534823.97,5002876.47,57720.0,16247.0,3762716.74,2609122.36,47165.0,11255.0,1662242.74,2363677.69,33689.0,1107.0,579749.03,355378.01999999996,26951.0,522.0,222684.1,204442.95,24239.0,41.0,104273.61,20338.02,15308.0,11.0,34582.01,6392.0,1981.0,1.0,2360.84,660.0,1488.0,0.0,1493.07,0.0,527.37,526.09,0,267785.0,278895.0,1.0414885075712177,-11110.0,15135337.079999998,16837799.11,0.053246638674513715,-0.0043718755346044665,DOWN,DOWN
2024-06-03,12,1933.0,30039.0,791736.13,410826.3,504.0,32952.0,170870.8,835798.75,3654.0,44341.0,849359.45,1990997.2,15638.0,64638.0,2663599.2,4786058.59,49912.0,68320.0,5543622.69,7111015.84,53955.0,50638.0,4013581.09,6505565.05,51094.0,25741.0,2464808.79,4319087.53,54440.0,7082.0,1584542.79,1941466.79,39354.0,2928.0,572089.52,1099437.84,41786.0,670.0,289268.49,315554.15,20982.0,715.0,83585.79,428811.93999999994,13970.0,6.0,30885.39,3946.0,2705.0,23.0,3924.7599999999998,16808.96,1613.0,10.0,1864.54,9119.999999999998,479.0,0.0,479.0,0.0,527.37,523.79,0,352019.0,328103.0,0.9320604853717213,23916.0,19064218.429999996,29774494.94,0.2192989079965967,0.0026728268962753934,UP,UP
2024-06-03,13,1095.0,32117.0,432060.97,358890.89,2037.0,29627.0,572987.37,688647.93,3867.0,43241.0,780237.6,1992284.32,20739.0,45469.0,3270360.53,3270383.41,50355.0,42201.0,5429954.58,3239241.65,79790.0,27397.0,6279616.85,3084403.65,62609.0,7872.0,2776843.91,1337365.63,42252.0,1536.0,985782.94,443187.20999999996,38476.0,813.0,450615.42,321277.84,25817.0,1319.0,146482.66,723305.31,36491.0,234.0,129314.58,150090.0,6047.0,100.0,12003.9,57600.0,2187.0,1.0,2242.83,678.0,1489.0,0.0,1489.0,0.0,30.0,0.0,30.0,0.0,527.37,525.19,0,373281.0,231927.0,0.6213201314837312,141354.0,21270023.14,15667355.840000002,-0.15168015313250705,0.0010662807745767137,UP,UP
2024-06-03,14,475.0,8360.0,262893.28,22652.62,271.0,26285.0,124773.92,113761.08,417.0,34874.0,149344.07,172571.49,2028.0,21785.0,519707.75,285062.12,8421.0,32338.0,1457611.62,968534.47,47555.0,53587.0,4871406.37,3095861.1,69541.0,27097.0,3648490.58,2691589.03,38908.0,2787.0,918105.03,439198.64,41035.0,1331.0,361921.52,341289.05,42209.0,170.0,189541.98,60053.200000000004,15387.0,3.0,29863.93,1296.0,2511.0,3.0,2650.2400000000002,1688.0,10733.0,4.0,10737.94,2612.0,229.0,2.0,229.0,1535.0,0.0,0.0,0.0,0.0,527.37,525.75,0,279720.0,208626.0,0.7458386958396045,71094.0,12547277.229999999,8197703.8,-0.20966871089010536,0.0038421302900617745,UP,UP
2024-06-03,15,452.0,1394.0,273488.3,1420.8700000000001,686.0,5872.0,362138.01,6267.26,439.0,8875.0,187247.9,12030.3,1559.0,23730.0,498496.43,76138.15000000001,4538.0,33374.0,1001613.71,177483.21,19694.0,44547.0,2581474.91,699385.15,91375.0,50740.0,5648392.19,2218231.52,80922.0,16441.0,1769286.2,1279666.92,59983.0,2515.0,318656.47000000003,408253.19,52410.0,465.0,127728.2,126077.95,26544.0,147.0,29004.74,55582.01,6257.0,270.0,6375.62,137586.0,745.0,23.0,745.0,12970.0,48.0,0.0,48.0,0.0,24.0,2.0,24.0,1490.0,527.37,527.77,0,345676.0,188395.0,0.5450045707554328,157281.0,12804719.679999998,5212582.53,-0.42138035214760255,-0.002425298899141615,DOWN,DOWN
2024-06-04,9,34.0,7777.0,18658.97,92531.68000000001,292.0,12757.0,130423.28,256814.16,541.0,16616.0,198211.56,517838.9,708.0,25046.0,198140.57,1224104.26,4181.0,43840.0,862204.91,3300987.83,16517.0,47734.0,2363343.08,5309670.38,44540.0,18131.0,4132260.85,2883933.59,29703.0,2982.0,1623384.29,655386.86,21673.0,448.0,642999.04,133502.67,18430.0,1039.0,275360.82,392630.75,12364.0,509.0,96067.77,255447.65,15480.0,13.0,57702.36,7302.0,6717.0,2.0,13343.82,1260.0,1794.0,26.0,1988.7,20166.97,5681.0,2.0,5681.0,1818.0,527.8,526.49,1,178655.0,176922.0,0.9902997397218645,1733.0,10619771.02,15053395.700000001,0.17269488911727945,-0.0010636479325344414,DOWN,DOWN
2024-06-04,10,266.0,20444.0,147891.0,178361.96,292.0,28117.0,138236.03,433979.59,860.0,38553.0,332252.52,1001624.49,1713.0,68047.0,503473.51,2785098.67,9476.0,95277.0,2034416.47,6049476.5,38499.0,109741.0,5970663.12,10419087.85,94324.0,47915.0,9760350.67,6384599.93,117672.0,11560.0,6908367.97,2117628.85,60294.0,1762.0,2051582.6400000001,439465.96,41896.0,1045.0,722074.31,378312.47,49110.0,1282.0,347264.07,599010.1,18679.0,55.0,64167.69,30752.0,10677.0,203.0,28165.18,132425.99,1583.0,4.0,1797.06,3020.0,709.0,2.0,709.0,1660.0,527.8,525.93,1,446050.0,424007.0,0.9505817733439064,22043.0,29011411.24,30954504.360000003,0.03240329277987331,-0.0012927575913143838,DOWN,DOWN
2024-06-04,11,350.0,7904.0,174234.32,78255.41,1866.0,20249.0,715803.31,328957.1,860.0,28723.0,256340.81,844004.96,2658.0,65204.0,602078.42,3012005.65,15985.0,71454.0,2392642.88,5530717.05,48077.0,54236.0,4684643.93,6217776.8,51502.0,18044.0,2896798.21,3125992.59,40362.0,2257.0,1091915.09,563470.97,22615.0,314.0,299648.4,103539.01,24472.0,1352.0,165100.68,561122.01,10361.0,389.0,38003.78,199818.63,2451.0,41.0,4711.8,25472.0,1202.0,15.0,1494.95,10692.0,1110.0,0.0,1314.95,0.0,159.0,0.0,159.0,0.0,527.8,525.2501,1,224030.0,270182.0,1.2060081239110565,-46152.0,13324890.529999997,20601824.18,0.2144897822321385,0.0023413608107834077,UP,UP
2024-06-04,12,60.0,17052.0,29025.0,107842.29999999999,188.0,24378.0,75684.03,263182.01,719.0,18689.0,193619.76,398136.34,5117.0,42564.0,1049311.0,1612466.76,27071.0,63491.0,3743021.56,4286085.66,68812.0,37368.0,6040672.74,3665729.25,73555.0,13138.0,3844792.14,1742256.2,38607.0,1794.0,995195.13,407199.1,19771.0,365.0,237753.97,112419.15,53720.0,778.0,270295.91,341176.72000000003,8524.0,155.0,24321.579999999998,72136.0,4034.0,15.0,7100.83,8734.01,1447.0,10.0,1543.34,7580.0,1660.0,0.0,1660.0,0.0,77.0,5.0,77.0,4537.0,527.8,526.4799,1,303362.0,219802.0,0.7245535037357198,83560.0,16514073.990000002,13029480.5,-0.11794767251785362,0.00068397672921604,UP,UP
2024-06-04,13,333.0,4819.0,194939.99,15662.109999999999,63.0,25887.0,28834.989999999998,112138.33,597.0,11341.0,205352.19,92827.46,1572.0,19689.0,394712.85000000003,326148.37,7999.0,58350.0,1396322.02,1836041.4,33085.0,48068.0,3715676.29,2891035.38,79134.0,28744.0,4898859.16,2937311.98,47552.0,4778.0,1315572.94,784131.11,12750.0,216.0,150355.95,51960.21,47404.0,137.0,240358.51,48753.81,4180.0,69.0,10606.710000000001,30544.04,3591.0,9.0,3755.1499999999996,4922.0,526.0,8.0,526.0,4943.0,102.0,0.0,102.0,0.0,36.0,0.0,36.0,0.0,527.8,526.84,1,238924.0,202115.0,0.8459384574180663,36809.0,12556010.75,9136419.2,-0.15763985675564407,0.0029608609824614066,UP,UP
2024-06-04,14,29.0,4526.0,20863.989999999998,4854.14,370.0,13392.0,231435.45,28289.01,468.0,13318.0,245046.72,28446.59,628.0,18831.0,266398.95,70576.14,3665.0,44606.0,1143002.26,332628.02999999997,20952.0,56062.0,4022143.27,919861.27,50499.0,47077.0,6824647.16,1491032.3,85595.0,57324.0,7320248.76,2669189.63,94371.0,36286.0,4605377.0,3177079.31,96486.0,5754.0,1888092.88,849752.27,30042.0,1966.0,217454.67,488768.39,39372.0,85.0,119743.19,32649.02,5165.0,27.0,6355.030000000001,11636.0,955.0,12.0,956.0,6156.03,140.0,17.0,140.0,10622.01,527.8,528.3999,1,428737.0,299283.0,0.6980573171904966,129454.0,26911905.330000006,10121540.139999999,-0.45338382580689296,-9.443605118013748e-05,FLAT,FLAT
2024-06-04,15,80.0,1821.0,54574.009999999995,1921.95,107.0,7027.0,60064.06,12408.62,307.0,18532.0,143880.85,49784.51,1497.0,22895.0,541049.93,136958.35,4553.0,53910.0,1185300.6,489479.02,9638.0,64617.0,1542214.03,1475035.85,34389.0,77354.0,3158995.7,3346645.11,109174.0,42437.0,4371533.84,3375668.21,72857.0,11906.0,985772.32,1762658.21,60053.0,3392.0,236082.19,836318.07,22897.0,1592.0,36505.24,573543.2999999999,5887.0,172.0,5910.15,74589.83,513.0,5.0,514.8299999999999,2730.0,29.0,0.0,29.0,0.0,123.0,5.0,123.0,3756.99,527.8,528.35,1,322104.0,305665.0,0.9489636887466503,16439.0,12322549.75,12141498.020000003,-0.007400726637805667,0.003274344657897255,UP,UP
2024-06-05,9,76.0,2880.0,72033.03,7708.29,37.0,15458.0,30444.02,69230.83,168.0,20987.0,126309.48999999999,134919.09,297.0,9646.0,190721.79,93057.27,648.0,23534.0,348635.98,361160.33999999997,1229.0,14487.0,542822.09,356526.02,1705.0,23919.0,602645.0800000001,857110.79,4365.0,34974.0,1174354.76,1969560.74,11288.0,48371.0,2167447.61,4089086.83,32192.0,50767.0,4158754.34,6048775.92,42373.0,12752.0,3390853.88,2125786.88,31718.0,1231.0,1379261.3800000001,289282.84,19562.0,7538.0,392789.69,2426917.47,13832.0,264.0,115973.62,109025.20999999999,37021.0,29.0,129452.04000000001,14351.0,528.39,530.08,2,196511.0,266837.0,1.3578730961607346,-70326.0,14822498.799999999,18952499.52,0.12227982014596525,0.0016601267733172232,UP,UP
2024-06-05,10,15.0,8052.0,12882.0,29710.46,26.0,15162.0,20845.0,82123.04999999999,70.0,13845.0,53182.0,96411.17,91.0,16958.0,58049.009999999995,121773.57,565.0,25681.0,302831.55,388088.69,647.0,30637.0,272568.98,624674.79,1426.0,41194.0,482966.39,1472063.4,8208.0,61993.0,2170190.85,3190553.23,22224.0,78351.0,3873488.83,6264380.96,89854.0,65725.0,10736054.53,6371377.4,98815.0,30495.0,7868934.04,3941329.92,60604.0,7926.0,2637653.52,1415181.27,47777.0,12935.0,922169.21,4072833.42,33596.0,709.0,289313.62,242404.21000000002,50871.0,58.0,202308.57,28836.0,528.39,530.96,2,414789.0,409721.0,0.9877817396315047,5068.0,29903438.1,28341741.54,-0.02681246018387206,0.0020152177188487537,UP,UP
2024-06-05,11,27.0,1489.0,29463.000000000004,1587.74,42.0,2754.0,43141.0,5542.4800000000005,98.0,9913.0,87284.17,29446.82,126.0,11678.0,97600.03,45757.22,576.0,32181.0,398696.02,163181.49000000002,513.0,13426.0,295662.21,104275.54000000001,505.0,14517.0,244269.31,162659.95,5577.0,29745.0,2176810.16,508751.42,3709.0,35002.0,1090665.08,936407.99,15218.0,50051.0,3202984.83,2135184.29,56667.0,65424.0,7628339.8,4341289.3,84257.0,48065.0,6929890.9,4710587.22,68551.0,16302.0,2911980.27,2362994.58,36805.0,3537.0,658839.36,769873.76,57551.0,528.0,375913.32,152498.25999999998,528.39,532.03,2,330222.0,334612.0,1.0132940870080938,-4390.0,26171539.459999997,16430038.06,-0.2286652740834882,0.0011559498524519444,UP,UP
2024-06-05,12,1.0,404.0,1115.0,484.0,6.0,1830.0,5982.0,3318.66,20.0,13029.0,18137.0,30771.76,17.0,3208.0,14322.01,10103.64,283.0,8240.0,206803.99,27723.510000000002,235.0,14541.0,149661.37000000002,105844.54000000001,707.0,5277.0,372237.23999999993,41840.21,944.0,14688.0,410442.96,168443.28,714.0,24220.0,243323.84999999998,437728.27999999997,3009.0,33283.0,776950.06,930078.9,11947.0,45531.0,2096270.62,2062066.99,36714.0,42966.0,3677530.39,3047739.46,47103.0,22917.0,2457152.92,2601633.78,30576.0,2212.0,630717.09,396989.06,31248.0,239.0,232557.36000000002,65643.26000000001,528.39,532.645,2,163524.0,232585.0,1.4223294439934056,-69061.0,11293203.86,9930409.33,-0.06421124046126359,0.001154615175210521,UP,UP
2024-06-05,13,4.0,3375.0,4792.0,3441.99,7.0,934.0,7561.0,959.01,12.0,868.0,11936.0,966.97,46.0,1190.0,41133.020000000004,2491.75,108.0,7370.0,85921.06,21517.62,136.0,12084.0,94368.08,48602.15,307.0,5623.0,182498.72999999998,34156.19,442.0,10771.0,208914.55,86362.01,414.0,17179.0,163006.76,183680.93,1863.0,30270.0,534091.74,515092.31,7297.0,50416.0,1504422.13,1312111.3399999999,27053.0,79609.0,3279232.99,3847390.2199999997,57430.0,35025.0,3483521.28,2914685.9,37882.0,5947.0,875783.75,846733.38,20933.0,7040.0,157246.76,1625715.6300000001,528.39,533.26,2,153934.0,267701.0,1.7390634947396997,-113767.0,10634429.85,11443907.4,0.03666388192344349,0.0011064021302929728,UP,UP
2024-06-05,14,111.0,261.0,134922.0,301.18,0.0,1101.0,0.0,1121.92,104.0,1335.0,105410.00000000001,1570.8,21.0,4845.0,20524.0,6200.7699999999995,220.0,8874.0,182139.04,17154.29,281.0,10720.0,203808.08,30633.739999999998,189.0,5566.0,126458.95,17775.899999999998,207.0,15689.0,117888.17000000001,71713.37,955.0,15743.0,424508.95,95358.58,1628.0,17431.0,567708.36,144201.72,7549.0,32253.0,1949946.22,385873.74,7105.0,44707.0,1186973.65,963036.36,36256.0,57242.0,3337049.26,2332249.69,59562.0,23187.0,2243309.46,1757594.97,62023.0,3514.0,719389.1799999999,566454.48,528.39,533.85,2,176211.0,242468.0,1.3760094432221823,-66257.0,11320035.32,6391241.51,-0.2782856288289252,0.0014985482813523517,UP,UP
2024-06-05,15,23.0,103.0,29583.02,103.0,42.0,357.0,48844.0,357.0,31.0,1083.0,33415.020000000004,1084.86,118.0,1919.0,117465.0,1922.44,338.0,6429.0,297012.94,6697.610000000001,153.0,8303.0,122416.20000000001,13165.68,367.0,10588.0,254067.69,14532.869999999999,732.0,22276.0,439933.29,45208.03,1741.0,16202.0,856062.65,29240.87,4139.0,26531.0,1611171.0299999998,84198.67,9904.0,32099.0,2870226.09,151976.39,7455.0,45266.0,1449358.02,361977.55,27275.0,73111.0,2826710.62,1220775.76,71698.0,64951.0,2798120.46,2924379.31,59307.0,10928.0,426602.06,1194847.75,528.39,534.65,2,183323.0,320146.0,1.746349339685984,-136823.0,14180988.090000002,6050467.79,-0.4018751961413268,-0.0005704666604319637,FLAT,FLAT
2024-06-06,9,486.0,21730.0,338084.31,127524.84,833.0,8668.0,504084.87,72613.1,1718.0,22424.0,882312.23,272485.71,1981.0,18321.0,826535.96,326237.04,1880.0,26612.0,599635.28,746504.6,3405.0,50621.0,808831.17,2253559.99,14452.0,72684.0,2351843.98,5093296.96,55493.0,62111.0,5713440.57,6612161.86,57260.0,9401.0,3242250.69,1484607.74,37025.0,816.0,1048938.16,185221.61000000002,27374.0,588.0,348929.67000000004,188811.07,13329.0,75.0,74923.1,32139.010000000002,20988.0,22.0,64094.92,11722.0,2491.0,3.0,4300.91,1903.0,3561.0,12.0,3563.12,8647.0,534.67,534.345,3,242276.0,294088.0,1.2138552724982505,-51812.0,16811768.94,17417435.53,0.017694439569310334,0.00021053813547418671,FLAT,FLAT
2024-06-06,10,42.0,21341.0,28675.98,106931.96,97.0,42036.0,57868.1,325006.69,279.0,28854.0,137651.99,277332.79,955.0,30186.0,379499.02999999997,468764.14,691.0,32578.0,206727.13,766348.4500000001,3188.0,53331.0,675299.11,2055718.47,21773.0,72912.0,3022507.81,4750396.52,67158.0,50985.0,5469765.8,5360531.45,41381.0,3791.0,1693451.72,620427.99,46873.0,4309.0,857587.04,1053538.45,26753.0,199.0,222322.48,65093.98,9937.0,60.0,39887.56,25550.0,4138.0,38.0,9693.9,19499.0,627.0,133.0,923.8100000000001,85009.0,3485.0,0.0,3485.0,0.0,534.67,534.4575,3,227377.0,340753.0,1.4986256305585057,-113376.0,12805346.460000003,15980148.889999999,0.11029174212212699,-0.0006090287815215111,DOWN,DOWN
2024-06-06,11,67.0,7760.0,42076.100000000006,32208.309999999998,341.0,37917.0,188743.0,230521.09,359.0,10847.0,157790.01,96971.20999999999,898.0,6802.0,312993.49,93744.93000000001,366.0,16725.0,96698.23,376672.24,3074.0,30383.0,531397.49,1148553.17,24560.0,59015.0,2539591.8,3923624.01,43411.0,31932.0,2265099.84,3685864.0900000003,27738.0,1780.0,642287.74,334256.33999999997,25468.0,1695.0,224036.22999999998,471745.3,6675.0,137.0,26379.21,50574.04,1691.0,35.0,4245.29,16310.0,2330.0,16.0,2873.82,8989.0,1238.0,0.0,1261.96,0.0,208.0,2.0,208.0,1480.0,534.67,534.132,3,138424.0,205046.0,1.4812893717817626,-66622.0,7035682.21,10471513.73,0.19625253134625079,-0.0012770251548306225,DOWN,DOWN
2024-06-06,12,40.0,24942.0,22664.96,101860.8,84.0,41840.0,40859.94,271650.72000000003,398.0,34768.0,148723.65,362136.27,3659.0,16460.0,999569.0800000001,321122.26,3244.0,41652.0,696693.36,1387056.65,16460.0,80299.0,2004537.77,4573301.78,47706.0,69008.0,3180915.33,6646999.1,48982.0,22853.0,1525889.37,3527084.67,28322.0,1774.0,367076.02,412978.09,21313.0,1809.0,107293.01999999999,587129.42,8720.0,134.0,24991.85,57543.979999999996,4299.0,418.0,7616.860000000001,226800.0,4764.0,3.0,4836.08,1923.0,1536.0,0.0,1537.0,0.0,1043.0,1.0,1043.0,866.0,534.67,533.4499,3,190570.0,335961.0,1.7629270084443358,-145391.0,9134247.29,18478452.740000002,0.3384024539377747,0.0013873842698257069,UP,UP
2024-06-06,13,14.0,8182.0,8122.04,22412.82,33.0,16967.0,16431.98,66367.66,449.0,21625.0,176158.46,91089.37,3127.0,18359.0,973008.1000000001,149256.7,1447.0,35633.0,310983.13,561784.64,19754.0,41255.0,2610572.64,1432112.8900000001,69820.0,40041.0,5009838.72,2628844.52,64497.0,12556.0,2081867.78,1476241.79,28222.0,1594.0,337746.14,318156.31,56801.0,294.0,249970.66999999998,89042.16,5898.0,34.0,12191.95,13507.95,1701.0,7.0,1905.1,3392.9999999999995,468.0,3.0,509.99,1780.0,61.0,0.0,61.0,0.0,5.0,10.0,5.0,8360.0,534.67,534.19,3,252297.0,196560.0,0.7790817964550546,55737.0,11789372.7,6862349.81,-0.26415913529477747,0.0004024785188788965,FLAT,FLAT
2024-06-06,14,22.0,13370.0,12675.0,48731.229999999996,82.0,7007.0,36166.0,34365.05,271.0,32630.0,99010.93,206551.91,962.0,32092.0,241237.65,414683.18,3522.0,58723.0,620953.79,1556333.3199999998,34118.0,89724.0,3323803.57,4175338.34,81137.0,60146.0,4120141.02,5004183.08,62514.0,11225.0,1188167.17,1535402.44,35959.0,1479.0,180554.24,341158.63,9568.0,459.0,19216.0,151922.29,7850.0,44.0,9431.92,20233.05,3251.0,218.0,3255.98,131701.0,301.0,11.0,301.0,6838.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,534.67,534.405,3,239578.0,307128.0,1.2819541026292818,-67550.0,9854935.27,13627441.52,0.16065265810769064,0.000421028994863488,FLAT,FLAT
2024-06-06,15,300.0,680.0,192880.06,683.0,310.0,2069.0,169582.97,2074.31,542.0,13308.0,232857.47,15035.500000000002,5532.0,14047.0,1892652.08,20871.5,1547.0,16923.0,370289.38,47335.26,10907.0,39746.0,1583017.29,302630.44,48092.0,55090.0,2909767.83,1417857.51,75332.0,21943.0,1165655.94,1826145.25,38013.0,1443.0,114885.35,247314.76,15079.0,653.0,15559.07,174156.97,957.0,65.0,957.0,23673.940000000002,279.0,406.0,279.0,182796.06,225.0,14.0,225.0,8155.950000000001,25.0,0.0,25.0,0.0,36.0,20.0,36.0,15800.0,534.67,534.63,3,197176.0,166407.0,0.8439515965439812,30769.0,8648669.44,4284530.45,-0.33743690866279974,-0.001103753998092149,DOWN,DOWN
2024-06-07,9,896.0,13582.0,491681.99,188616.28999999998,847.0,12674.0,394650.43,289505.8,1378.0,33469.0,497629.47,1199625.16,1880.0,34228.0,527478.9700000001,1806073.76,7700.0,52465.0,1549937.11,4103586.95,28534.0,41775.0,4229026.33,4539168.99,51365.0,18959.0,5178799.07,2794979.88,45683.0,10794.0,2723832.76,2261816.2800000003,32337.0,2969.0,1072309.99,837838.28,10465.0,1291.0,168426.19,518142.3399999999,13803.0,82.0,107830.9,37022.950000000004,17502.0,127.0,87364.90000000001,63073.649999999994,18296.0,135.0,47908.94,86249.73000000001,2648.0,0.0,3057.1800000000003,0.0,1320.0,2.0,1327.68,1807.9999999999998,534.66,534.0399,4,234654.0,222552.0,0.9484261934595258,12102.0,17081261.91,18727508.06,0.045973267201837725,0.002359561523399213,UP,UP
2024-06-07,10,264.0,19319.0,185623.82,112667.09999999999,1008.0,13137.0,572922.19,108716.15,2210.0,29838.0,1141755.91,372708.49,665.0,38295.0,278555.35,782933.02,2773.0,52927.0,933206.79,1536812.91,10887.0,68186.0,2370573.34,3327603.27,51799.0,74254.0,7965958.66,5222420.25,91669.0,79317.0,9741457.370000001,7551985.06,92138.0,30844.0,6789849.19,3713008.52,43069.0,5634.0,1897064.1300000001,1061030.67,32128.0,944.0,696345.08,233628.61000000002,56889.0,682.0,416743.39,241904.16999999998,28919.0,606.0,160869.29,294148.62,13263.0,9.0,46287.76,4689.0,5066.0,12.0,7223.15,7290.0,534.66,535.3,4,432747.0,414004.0,0.9566883190410178,18743.0,33204435.419999998,24571545.84,-0.14942004258050828,-0.0001888660564169135,FLAT,FLAT
2024-06-07,11,98.0,27457.0,67616.95,150504.61000000002,86.0,13516.0,49928.04,98082.08,829.0,21691.0,399944.02999999997,219547.77000000002,531.0,21766.0,195001.48,403327.15,1808.0,36760.0,528949.41,1015098.36,4286.0,48953.0,890305.58,2260599.05,29029.0,71805.0,4160541.54,5327157.71,97299.0,53975.0,8559282.72,6022269.16,76313.0,11836.0,3712933.52,2003236.3699999999,31879.0,1693.0,746932.53,422841.33,13803.0,698.0,154266.59,239432.4,14314.0,311.0,78708.1,131337.36000000002,4747.0,139.0,13114.18,77790.08,979.0,5.0,1535.66,3115.0,2219.0,24.0,2232.43,17602.989999999998,534.66,535.1989,4,278220.0,310629.0,1.1164869527707695,-32409.0,19561292.76,18391941.419999994,-0.030810321314228954,0.0021448100883616305,UP,UP
